monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,0,0,0,20250915,20251014,455
1,1,1,1,0,0,0,20250915,20251014,462
1,1,1,1,0,0,0,20250915,20251014,653
1,1,1,1,0,0,0,20250915,20251014,664
1,1,1,1,0,0,0,20250915,20251014,862
1,1,1,1,0,0,0,20250915,20251014,895
1,1,1,1,0,0,0,20250915,20251014,934
1,1,1,1,0,0,0,20250915,20251014,951
1,1,1,1,0,0,0,20250915,20251014,991
1,1,1,1,0,0,0,20250916,20251014,410
1,1,1,1,0,0,0,20250916,20251014,64
1,1,1,1,0,0,0,20250916,20251014,65
1,1,1,1,0,0,0,20250918,20250925,253
1,1,1,1,0,0,0,20250922,20250925,1104
1,1,1,1,0,0,0,20250922,20250925,274
1,1,1,1,0,0,0,20250922,20251005,530
1,1,1,1,0,0,0,20250922,20251014,135
1,1,1,1,0,0,0,20250922,20251014,846
1,1,1,1,0,0,0,20250924,20250930,444
1,1,1,1,0,0,0,20250924,20251002,88
1,1,1,1,0,0,0,20250924,20251005,976
1,1,1,1,0,0,0,20250924,20251006,906
1,1,1,1,0,0,0,20250924,20251009,33
1,1,1,1,0,0,0,20250924,20251014,184
1,1,1,1,0,0,0,20250924,20251014,460
1,1,1,1,0,0,0,20250924,20251014,495
1,1,1,1,0,0,0,20250926,20251008,811
1,1,1,1,0,0,0,20250929,20251002,236
1,1,1,1,0,0,0,20250929,20251002,496
1,1,1,1,0,0,0,20250929,20251002,558
1,1,1,1,0,0,0,20250929,20251002,929
1,1,1,1,0,0,0,20250929,20251010,777
1,1,1,1,0,0,0,20250929,20251012,918
1,1,1,1,0,0,0,20250929,20251014,514
1,1,1,1,0,0,0,20250929,20251014,531
1,1,1,1,0,0,0,20250929,20251014,710
1,1,1,1,0,0,0,20250929,20251014,986
1,1,1,1,0,0,0,20250930,20251014,528
1,1,1,1,0,0,0,20250930,20251014,94
1,1,1,1,0,0,0,20251001,20251010,473
1,1,1,1,0,0,0,20251001,20251011,335
1,1,1,1,0,0,0,20251001,20251011,835
1,1,1,1,0,0,0,20251001,20251014,193
1,1,1,1,0,0,0,20251001,20251014,209
1,1,1,1,0,0,0,20251001,20251014,240
1,1,1,1,0,0,0,20251001,20251014,675
1,1,1,1,0,0,0,20251001,20251014,844
1,1,1,1,0,0,0,20251006,20251009,955
1,1,1,1,0,0,0,20251006,20251014,324
1,1,1,1,0,0,0,20251008,20251014,1066
1,1,1,1,0,0,0,20251008,20251014,557
1,1,1,1,0,0,1,20250914,20250918,825
1,1,1,1,0,0,1,20250914,20250923,569
1,1,1,1,0,0,1,20250914,20250924,29
1,1,1,1,0,0,1,20250914,20251009,469
1,1,1,1,0,0,1,20250914,20251014,149
1,1,1,1,0,0,1,20250915,20251009,377
1,1,1,1,0,0,1,20250918,20250925,141
1,1,1,1,0,0,1,20250921,20250925,40
1,1,1,1,0,0,1,20250924,20251002,398
1,1,1,1,0,0,1,20250924,20251006,762
1,1,1,1,0,0,1,20250924,20251014,485
1,1,1,1,0,0,1,20250924,20251014,673
1,1,1,1,0,0,1,20250925,20251014,300
1,1,1,1,0,0,1,20250925,20251014,447
1,1,1,1,0,0,1,20250928,20251002,1091
1,1,1,1,0,0,1,20250928,20251002,44
1,1,1,1,0,0,1,20250929,20251012,655
1,1,1,1,0,0,1,20251001,20251008,1100
1,1,1,1,0,0,1,20251001,20251014,325
1,1,1,1,0,0,1,20251005,20251009,911
1,1,1,1,0,0,1,20251006,20251014,698
1,1,1,1,0,1,0,20250915,20250929,728
1,1,1,1,0,1,0,20250915,20251002,792
1,1,1,1,0,1,0,20250915,20251002,854
1,1,1,1,0,1,0,20250915,20251004,867
1,1,1,1,0,1,0,20250927,20251004,389
1,1,1,1,0,1,0,20250927,20251005,483
1,1,1,1,0,1,0,20250927,20251011,198
1,1,1,1,0,1,0,20251001,20251012,554
1,1,1,1,0,1,0,20251001,20251014,481
1,1,1,1,0,1,0,20251006,20251014,174
1,1,1,1,0,1,1,20250914,20251004,1019
1,1,1,1,0,1,1,20250914,20251005,82
1,1,1,1,0,1,1,20250914,20251012,591
1,1,1,1,0,1,1,20250914,20251014,798
1,1,1,1,0,1,1,20250915,20250928,56
1,1,1,1,0,1,1,20250915,20251004,1089
1,1,1,1,0,1,1,20250915,20251014,352
1,1,1,1,0,1,1,20250917,20250923,362
1,1,1,1,0,1,1,20250917,20251014,616
1,1,1,1,0,1,1,20250920,20250925,1080
1,1,1,1,0,1,1,20250920,20251005,615
1,1,1,1,0,1,1,20250920,20251009,1092
1,1,1,1,0,1,1,20250921,20250928,258
1,1,1,1,0,1,1,20250924,20251005,265
1,1,1,1,0,1,1,20250925,20251014,4
1,1,1,1,0,1,1,20250927,20251004,474
1,1,1,1,0,1,1,20250929,20251012,1108
1,1,1,1,0,1,1,20250929,20251014,515
1,1,1,1,0,1,1,20251001,20251013,213
1,1,1,1,0,1,1,20251001,20251014,716
1,1,1,1,0,1,1,20251001,20251014,922
1,1,1,1,0,1,1,20251002,20251012,1053
1,1,1,1,0,1,1,20251002,20251014,654
1,1,1,1,0,1,1,20251002,20251014,848
1,1,1,1,0,1,1,20251006,20251012,878
1,1,1,1,0,1,1,20251006,20251014,85
1,1,1,1,1,0,0,20250914,20250923,38
1,1,1,1,1,0,0,20250914,20251002,201
1,1,1,1,1,0,0,20250914,20251002,863
1,1,1,1,1,0,0,20250914,20251014,1063
1,1,1,1,1,0,0,20250914,20251014,109
1,1,1,1,1,0,0,20250914,20251014,649
1,1,1,1,1,0,0,20250914,20251014,696
1,1,1,1,1,0,0,20250914,20251014,963
1,1,1,1,1,0,0,20250915,20250919,1119
1,1,1,1,1,0,0,20250915,20250919,307
1,1,1,1,1,0,0,20250915,20250919,420
1,1,1,1,1,0,0,20250915,20250919,633
1,1,1,1,1,0,0,20250915,20250919,670
1,1,1,1,1,0,0,20250915,20250919,757
1,1,1,1,1,0,0,20250915,20250919,831
1,1,1,1,1,0,0,20250915,20250919,977
1,1,1,1,1,0,0,20250915,20250922,424
1,1,1,1,1,0,0,20250915,20250923,179
1,1,1,1,1,0,0,20250915,20250924,592
1,1,1,1,1,0,0,20250915,20250925,740
1,1,1,1,1,0,0,20250915,20250926,1017
1,1,1,1,1,0,0,20250915,20250926,47
1,1,1,1,1,0,0,20250915,20250928,491
1,1,1,1,1,0,0,20250915,20250930,588
1,1,1,1,1,0,0,20250915,20250930,605
1,1,1,1,1,0,0,20250915,20250930,686
1,1,1,1,1,0,0,20250915,20250930,711
1,1,1,1,1,0,0,20250915,20251002,1046
1,1,1,1,1,0,0,20250915,20251002,1110
1,1,1,1,1,0,0,20250915,20251002,125
1,1,1,1,1,0,0,20250915,20251002,466
1,1,1,1,1,0,0,20250915,20251002,538
1,1,1,1,1,0,0,20250915,20251002,699
1,1,1,1,1,0,0,20250915,20251002,872
1,1,1,1,1,0,0,20250915,20251003,471
1,1,1,1,1,0,0,20250915,20251003,482
1,1,1,1,1,0,0,20250915,20251003,589
1,1,1,1,1,0,0,20250915,20251003,771
1,1,1,1,1,0,0,20250915,20251005,981
1,1,1,1,1,0,0,20250915,20251010,542
1,1,1,1,1,0,0,20250915,20251010,70
1,1,1,1,1,0,0,20250915,20251012,899
1,1,1,1,1,0,0,20250915,20251014,1006
1,1,1,1,1,0,0,20250915,20251014,1010
1,1,1,1,1,0,0,20250915,20251014,1016
1,1,1,1,1,0,0,20250915,20251014,1049
1,1,1,1,1,0,0,20250915,20251014,1099
1,1,1,1,1,0,0,20250915,20251014,112
1,1,1,1,1,0,0,20250915,20251014,164
1,1,1,1,1,0,0,20250915,20251014,20
1,1,1,1,1,0,0,20250915,20251014,204
1,1,1,1,1,0,0,20250915,20251014,219
1,1,1,1,1,0,0,20250915,20251014,226
1,1,1,1,1,0,0,20250915,20251014,282
1,1,1,1,1,0,0,20250915,20251014,298
1,1,1,1,1,0,0,20250915,20251014,333
1,1,1,1,1,0,0,20250915,20251014,35
1,1,1,1,1,0,0,20250915,20251014,421
1,1,1,1,1,0,0,20250915,20251014,451
1,1,1,1,1,0,0,20250915,20251014,456
1,1,1,1,1,0,0,20250915,20251014,488
1,1,1,1,1,0,0,20250915,20251014,517
1,1,1,1,1,0,0,20250915,20251014,625
1,1,1,1,1,0,0,20250915,20251014,663
1,1,1,1,1,0,0,20250915,20251014,665
1,1,1,1,1,0,0,20250915,20251014,732
1,1,1,1,1,0,0,20250915,20251014,742
1,1,1,1,1,0,0,20250915,20251014,759
1,1,1,1,1,0,0,20250915,20251014,790
1,1,1,1,1,0,0,20250915,20251014,86
1,1,1,1,1,0,0,20250915,20251014,95
1,1,1,1,1,0,0,20250915,20251014,959
1,1,1,1,1,0,0,20250915,20251014,99
1,1,1,1,1,0,0,20250915,20251014,997
1,1,1,1,1,0,0,20250916,20250923,416
1,1,1,1,1,0,0,20250916,20250924,851
1,1,1,1,1,0,0,20250916,20250930,596
1,1,1,1,1,0,0,20250916,20251002,573
1,1,1,1,1,0,0,20250916,20251014,136
1,1,1,1,1,0,0,20250916,20251014,269
1,1,1,1,1,0,0,20250916,20251014,326
1,1,1,1,1,0,0,20250916,20251014,521
1,1,1,1,1,0,0,20250916,20251014,731
1,1,1,1,1,0,0,20250917,20250930,153
1,1,1,1,1,0,0,20250917,20251002,1054
1,1,1,1,1,0,0,20250917,20251014,502
1,1,1,1,1,0,0,20250917,20251014,916
1,1,1,1,1,0,0,20250918,20251010,145
1,1,1,1,1,0,0,20250919,20250926,445
1,1,1,1,1,0,0,20250919,20251002,508
1,1,1,1,1,0,0,20250921,20251014,449
1,1,1,1,1,0,0,20250922,20250926,51
1,1,1,1,1,0,0,20250922,20250926,62
1,1,1,1,1,0,0,20250922,20250930,161
1,1,1,1,1,0,0,20250922,20250930,628
1,1,1,1,1,0,0,20250922,20251001,818
1,1,1,1,1,0,0,20250922,20251002,700
1,1,1,1,1,0,0,20250922,20251013,50
1,1,1,1,1,0,0,20250922,20251014,1112
1,1,1,1,1,0,0,20250922,20251014,205
1,1,1,1,1,0,0,20250924,20250930,776
1,1,1,1,1,0,0,20250924,20251002,106
1,1,1,1,1,0,0,20250924,20251013,680
1,1,1,1,1,0,0,20250924,20251013,998
1,1,1,1,1,0,0,20250924,20251014,185
1,1,1,1,1,0,0,20250924,20251014,220
1,1,1,1,1,0,0,20250924,20251014,251
1,1,1,1,1,0,0,20250924,20251014,396
1,1,1,1,1,0,0,20250924,20251014,440
1,1,1,1,1,0,0,20250924,20251014,552
1,1,1,1,1,0,0,20250924,20251014,877
1,1,1,1,1,0,0,20250924,20251014,96
1,1,1,1,1,0,0,20250925,20251014,414
1,1,1,1,1,0,0,20250926,20251014,690
1,1,1,1,1,0,0,20250929,20251003,115
1,1,1,1,1,0,0,20250929,20251003,349
1,1,1,1,1,0,0,20250929,20251011,964
1,1,1,1,1,0,0,20250929,20251012,526
1,1,1,1,1,0,0,20250929,20251014,386
1,1,1,1,1,0,0,20250929,20251014,563
1,1,1,1,1,0,0,20250930,20251014,321
1,1,1,1,1,0,0,20251006,20251010,817
1,1,1,1,1,0,0,20251006,20251013,392
1,1,1,1,1,0,0,20251006,20251014,318
1,1,1,1,1,0,0,20251006,20251014,635
1,1,1,1,1,0,0,20251008,20251014,366
1,1,1,1,1,0,0,20251008,20251014,599
1,1,1,1,1,0,0,20251008,20251014,659
1,1,1,1,1,0,0,20251008,20251014,780
1,1,1,1,1,0,0,20251008,20251014,794
1,1,1,1,1,0,1,20250914,20250919,131
1,1,1,1,1,0,1,20250914,20250919,195
1,1,1,1,1,0,1,20250914,20250919,467
1,1,1,1,1,0,1,20250914,20250919,666
1,1,1,1,1,0,1,20250914,20250919,694
1,1,1,1,1,0,1,20250914,20250919,948
1,1,1,1,1,0,1,20250914,20250921,1115
1,1,1,1,1,0,1,20250914,20250923,487
1,1,1,1,1,0,1,20250914,20250926,330
1,1,1,1,1,0,1,20250914,20250926,644
1,1,1,1,1,0,1,20250914,20250926,684
1,1,1,1,1,0,1,20250914,20250928,267
1,1,1,1,1,0,1,20250914,20250930,544
1,1,1,1,1,0,1,20250914,20250930,721
1,1,1,1,1,0,1,20250914,20251003,266
1,1,1,1,1,0,1,20250914,20251003,323
1,1,1,1,1,0,1,20250914,20251003,559
1,1,1,1,1,0,1,20250914,20251003,606
1,1,1,1,1,0,1,20250914,20251003,718
1,1,1,1,1,0,1,20250914,20251005,278
1,1,1,1,1,0,1,20250914,20251006,166
1,1,1,1,1,0,1,20250914,20251009,304
1,1,1,1,1,0,1,20250914,20251010,607
1,1,1,1,1,0,1,20250914,20251012,59
1,1,1,1,1,0,1,20250914,20251012,852
1,1,1,1,1,0,1,20250914,20251013,154
1,1,1,1,1,0,1,20250914,20251014,1013
1,1,1,1,1,0,1,20250914,20251014,1106
1,1,1,1,1,0,1,20250914,20251014,16
1,1,1,1,1,0,1,20250914,20251014,206
1,1,1,1,1,0,1,20250914,20251014,212
1,1,1,1,1,0,1,20250914,20251014,222
1,1,1,1,1,0,1,20250914,20251014,254
1,1,1,1,1,0,1,20250914,20251014,338
1,1,1,1,1,0,1,20250914,20251014,384
1,1,1,1,1,0,1,20250914,20251014,399
1,1,1,1,1,0,1,20250914,20251014,434
1,1,1,1,1,0,1,20250914,20251014,574
1,1,1,1,1,0,1,20250914,20251014,656
1,1,1,1,1,0,1,20250914,20251014,677
1,1,1,1,1,0,1,20250914,20251014,727
1,1,1,1,1,0,1,20250914,20251014,733
1,1,1,1,1,0,1,20250914,20251014,827
1,1,1,1,1,0,1,20250914,20251014,965
1,1,1,1,1,0,1,20250915,20250923,972
1,1,1,1,1,0,1,20250915,20251002,180
1,1,1,1,1,0,1,20250915,20251014,260
1,1,1,1,1,0,1,20250915,20251014,545
1,1,1,1,1,0,1,20250915,20251014,685
1,1,1,1,1,0,1,20250915,20251014,930
1,1,1,1,1,0,1,20250915,20251014,943
1,1,1,1,1,0,1,20250917,20250923,586
1,1,1,1,1,0,1,20250921,20250926,147
1,1,1,1,1,0,1,20250921,20250926,329
1,1,1,1,1,0,1,20250921,20250926,623
1,1,1,1,1,0,1,20250924,20250930,203
1,1,1,1,1,0,1,20250924,20251002,245
1,1,1,1,1,0,1,20250924,20251014,116
1,1,1,1,1,0,1,20250924,20251014,159
1,1,1,1,1,0,1,20250924,20251014,331
1,1,1,1,1,0,1,20250924,20251014,76
1,1,1,1,1,0,1,20250924,20251014,89
1,1,1,1,1,0,1,20250928,20251013,27
1,1,1,1,1,0,1,20250929,20251005,458
1,1,1,1,1,0,1,20250929,20251014,629
1,1,1,1,1,0,1,20250929,20251014,98
1,1,1,1,1,0,1,20250930,20251014,667
1,1,1,1,1,0,1,20251005,20251010,870
1,1,1,1,1,0,1,20251006,20251014,489
1,1,1,1,1,1,0,20250914,20251014,1072
1,1,1,1,1,1,0,20250915,20250920,912
1,1,1,1,1,1,0,20250915,20250923,833
1,1,1,1,1,1,0,20250915,20250926,30
1,1,1,1,1,1,0,20250915,20250927,493
1,1,1,1,1,1,0,20250915,20251002,211
1,1,1,1,1,1,0,20250915,20251004,939
1,1,1,1,1,1,0,20250915,20251005,380
1,1,1,1,1,1,0,20250915,20251008,21
1,1,1,1,1,1,0,20250915,20251008,627
1,1,1,1,1,1,0,20250915,20251011,497
1,1,1,1,1,1,0,20250915,20251014,12
1,1,1,1,1,1,0,20250915,20251014,311
1,1,1,1,1,1,0,20250915,20251014,343
1,1,1,1,1,1,0,20250915,20251014,400
1,1,1,1,1,1,0,20250915,20251014,5
1,1,1,1,1,1,0,20250915,20251014,534
1,1,1,1,1,1,0,20250915,20251014,715
1,1,1,1,1,1,0,20250915,20251014,747
1,1,1,1,1,1,0,20250915,20251014,78
1,1,1,1,1,1,0,20250915,20251014,87
1,1,1,1,1,1,0,20250915,20251014,978
1,1,1,1,1,1,0,20250916,20250923,1042
1,1,1,1,1,1,0,20250916,20251008,1085
1,1,1,1,1,1,0,20250916,20251010,370
1,1,1,1,1,1,0,20250916,20251014,583
1,1,1,1,1,1,0,20250916,20251014,774
1,1,1,1,1,1,0,20250920,20250926,853
1,1,1,1,1,1,0,20250920,20251014,302
1,1,1,1,1,1,0,20250920,20251014,429
1,1,1,1,1,1,0,20250922,20250927,498
1,1,1,1,1,1,0,20250922,20251011,1096
1,1,1,1,1,1,0,20250924,20250930,280
1,1,1,1,1,1,0,20250924,20251002,132
1,1,1,1,1,1,0,20250924,20251014,1120
1,1,1,1,1,1,0,20250924,20251014,155
1,1,1,1,1,1,0,20250924,20251014,283
1,1,1,1,1,1,0,20250924,20251014,784
1,1,1,1,1,1,0,20250924,20251014,905
1,1,1,1,1,1,0,20250925,20251014,1061
1,1,1,1,1,1,0,20250927,20251012,499
1,1,1,1,1,1,0,20250927,20251014,341
1,1,1,1,1,1,0,20250929,20251012,547
1,1,1,1,1,1,0,20250929,20251014,100
1,1,1,1,1,1,0,20250930,20251009,299
1,1,1,1,1,1,0,20251004,20251010,138
1,1,1,1,1,1,0,20251004,20251014,284
1,1,1,1,1,1,0,20251006,20251011,819
1,1,1,1,1,1,0,20251006,20251014,604
1,1,1,1,1,1,0,20251008,20251012,463
1,1,1,1,1,1,0,20251008,20251014,271
1,1,1,1,1,1,0,20251008,20251014,829
1,1,1,1,1,1,0,20251008,20251014,900
1,1,1,1,1,1,0,20251009,20251014,1097
1,1,1,1,1,1,1,20250914,20250920,60
1,1,1,1,1,1,1,20250914,20250921,845
1,1,1,1,1,1,1,20250914,20250922,843
1,1,1,1,1,1,1,20250914,20250923,989
1,1,1,1,1,1,1,20250914,20250924,518
1,1,1,1,1,1,1,20250914,20250927,422
1,1,1,1,1,1,1,20250914,20250928,692
1,1,1,1,1,1,1,20250914,20250929,804
1,1,1,1,1,1,1,20250914,20251004,1081
1,1,1,1,1,1,1,20250914,20251004,310
1,1,1,1,1,1,1,20250914,20251004,504
1,1,1,1,1,1,1,20250914,20251004,676
1,1,1,1,1,1,1,20250914,20251004,891
1,1,1,1,1,1,1,20250914,20251005,1116
1,1,1,1,1,1,1,20250914,20251005,490
1,1,1,1,1,1,1,20250914,20251005,725
1,1,1,1,1,1,1,20250914,20251006,1026
1,1,1,1,1,1,1,20250914,20251009,14
1,1,1,1,1,1,1,20250914,20251010,248
1,1,1,1,1,1,1,20250914,20251013,381
1,1,1,1,1,1,1,20250914,20251014,1027
1,1,1,1,1,1,1,20250914,20251014,1043
1,1,1,1,1,1,1,20250914,20251014,1079
1,1,1,1,1,1,1,20250914,20251014,1105
1,1,1,1,1,1,1,20250914,20251014,199
1,1,1,1,1,1,1,20250914,20251014,259
1,1,1,1,1,1,1,20250914,20251014,261
1,1,1,1,1,1,1,20250914,20251014,263
1,1,1,1,1,1,1,20250914,20251014,411
1,1,1,1,1,1,1,20250914,20251014,432
1,1,1,1,1,1,1,20250914,20251014,501
1,1,1,1,1,1,1,20250914,20251014,600
1,1,1,1,1,1,1,20250914,20251014,7
1,1,1,1,1,1,1,20250914,20251014,703
1,1,1,1,1,1,1,20250914,20251014,788
1,1,1,1,1,1,1,20250914,20251014,808
1,1,1,1,1,1,1,20250914,20251014,834
1,1,1,1,1,1,1,20250914,20251014,857
1,1,1,1,1,1,1,20250914,20251014,871
1,1,1,1,1,1,1,20250914,20251014,883
1,1,1,1,1,1,1,20250914,20251014,91
1,1,1,1,1,1,1,20250914,20251014,938
1,1,1,1,1,1,1,20250914,20251014,940
1,1,1,1,1,1,1,20250914,20251014,946
1,1,1,1,1,1,1,20250914,20251014,952
1,1,1,1,1,1,1,20250914,20251014,982
1,1,1,1,1,1,1,20250915,20250921,194
1,1,1,1,1,1,1,20250915,20250922,755
1,1,1,1,1,1,1,20250915,20250923,593
1,1,1,1,1,1,1,20250915,20250930,830
1,1,1,1,1,1,1,20250915,20251002,1022
1,1,1,1,1,1,1,20250915,20251003,994
1,1,1,1,1,1,1,20250915,20251014,1069
1,1,1,1,1,1,1,20250915,20251014,2
1,1,1,1,1,1,1,20250915,20251014,22
1,1,1,1,1,1,1,20250915,20251014,309
1,1,1,1,1,1,1,20250915,20251014,37
1,1,1,1,1,1,1,20250915,20251014,704
1,1,1,1,1,1,1,20250915,20251014,892
1,1,1,1,1,1,1,20250916,20250923,363
1,1,1,1,1,1,1,20250916,20250926,316
1,1,1,1,1,1,1,20250916,20251002,503
1,1,1,1,1,1,1,20250916,20251008,737
1,1,1,1,1,1,1,20250916,20251009,773
1,1,1,1,1,1,1,20250916,20251014,150
1,1,1,1,1,1,1,20250916,20251014,171
1,1,1,1,1,1,1,20250917,20250923,214
1,1,1,1,1,1,1,20250917,20251003,470
1,1,1,1,1,1,1,20250918,20250926,8
1,1,1,1,1,1,1,20250918,20251014,210
1,1,1,1,1,1,1,20250919,20251003,907
1,1,1,1,1,1,1,20250920,20250926,142
1,1,1,1,1,1,1,20250920,20251005,859
1,1,1,1,1,1,1,20250920,20251014,25
1,1,1,1,1,1,1,20250920,20251014,356
1,1,1,1,1,1,1,20250920,20251014,468
1,1,1,1,1,1,1,20250920,20251014,645
1,1,1,1,1,1,1,20250920,20251014,66
1,1,1,1,1,1,1,20250920,20251014,815
1,1,1,1,1,1,1,20250920,20251014,90
1,1,1,1,1,1,1,20250920,20251014,908
1,1,1,1,1,1,1,20250921,20251014,643
1,1,1,1,1,1,1,20250921,20251014,864
1,1,1,1,1,1,1,20250922,20251008,215
1,1,1,1,1,1,1,20250924,20250930,529
1,1,1,1,1,1,1,20250924,20251001,812
1,1,1,1,1,1,1,20250924,20251002,1055
1,1,1,1,1,1,1,20250924,20251005,512
1,1,1,1,1,1,1,20250924,20251010,418
1,1,1,1,1,1,1,20250924,20251014,1029
1,1,1,1,1,1,1,20250924,20251014,1101
1,1,1,1,1,1,1,20250924,20251014,17
1,1,1,1,1,1,1,20250924,20251014,190
1,1,1,1,1,1,1,20250924,20251014,294
1,1,1,1,1,1,1,20250924,20251014,426
1,1,1,1,1,1,1,20250924,20251014,437
1,1,1,1,1,1,1,20250924,20251014,553
1,1,1,1,1,1,1,20250924,20251014,618
1,1,1,1,1,1,1,20250924,20251014,884
1,1,1,1,1,1,1,20250924,20251014,885
1,1,1,1,1,1,1,20250924,20251014,983
1,1,1,1,1,1,1,20250925,20251010,281
1,1,1,1,1,1,1,20250925,20251014,346
1,1,1,1,1,1,1,20250925,20251014,539
1,1,1,1,1,1,1,20250926,20251002,41
1,1,1,1,1,1,1,20250926,20251014,1067
1,1,1,1,1,1,1,20250927,20251005,276
1,1,1,1,1,1,1,20250927,20251014,555
1,1,1,1,1,1,1,20250928,20251014,944
1,1,1,1,1,1,1,20250929,20251014,524
1,1,1,1,1,1,1,20250930,20251010,110
1,1,1,1,1,1,1,20250930,20251014,576
1,1,1,1,1,1,1,20251001,20251014,879
1,1,1,1,1,1,1,20251001,20251014,993
1,1,1,1,1,1,1,20251002,20251014,103
1,1,1,1,1,1,1,20251002,20251014,441
1,1,1,1,1,1,1,20251004,20251010,970
1,1,1,1,1,1,1,20251004,20251014,505
1,1,1,1,1,1,1,20251005,20251011,107
1,1,1,1,1,1,1,20251005,20251012,1093
1,1,1,1,1,1,1,20251005,20251014,117
1,1,1,1,1,1,1,20251005,20251014,662
1,1,1,1,1,1,1,20251005,20251014,735
1,1,1,1,1,1,1,20251005,20251014,743
1,1,1,1,1,1,1,20251006,20251014,295
1,1,1,1,1,1,1,20251007,20251014,543
